date,Sessions,Page_Views,New_Visitors,Hits,Time_onsite(minutes),bounces_offsite,Revenue(Rs/.),Total_Revenues,is_direct,is_mobile,Session_qual,Avg_session_duration(minutes),Bounce_Rate(%age),Conversion_Rate(%age),Channel
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,0,0,2,0.75,0,Referral
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,2,1,0,1,2,1,0.0,0.0,0,0,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,5,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Direct
2021-01-19,2,1,0,1,2,1,0.0,0.0,0,1,0,1,0.75,0,Organic Search
2021-01-19,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Affiliates
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Direct
2021-01-19,7,1,0,1,2,1,0.0,0.0,1,0,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Referral
2021-01-19,2,1,0,1,2,1,0.0,0.0,1,0,0,1,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Referral
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.75,0,Organic Search
2021-01-19,4,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Referral
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,6,1,0,1,2,1,0.0,0.0,1,0,0,1,0.75,0,Referral
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.75,0,Direct
2021-01-19,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Organic Search
2021-01-19,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,4,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Organic Search
2021-01-19,17,1,0,1,2,1,0.0,0.0,1,0,0,1,0.75,0,Referral
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,3,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,3,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Direct
2021-01-19,6,1,0,1,2,1,0.0,0.0,1,0,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Direct
2021-01-19,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Affiliates
2021-01-19,2,1,0,1,2,1,0.0,0.0,0,0,0,1,0.75,0,Organic Search
2021-01-19,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,2,1,0,1,2,1,0.0,0.0,0,1,0,1,0.75,0,Affiliates
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,3,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Organic Search
2021-01-19,22,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Referral
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,2,1,0,1,2,1,0.0,0.0,1,0,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,3,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Paid Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,2,1,0,1,2,1,0.0,0.0,0,1,0,1,0.75,0,Referral
2021-01-19,11,1,0,1,2,1,0.0,0.0,1,0,0,1,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Direct
2021-01-19,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.75,0,Referral
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,2,1,0,1,2,1,0.0,0.0,1,0,0,1,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.75,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.75,0,Organic Search
2021-01-19,1,4,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-01-19,1,4,1,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-19,2,3,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-19,1,5,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Referral
2021-01-19,1,6,1,1,3,0,0.0,0.0,0,0,0,3,0.0,0,Organic Search
2021-01-19,1,11,1,1,8,0,0.0,0.0,0,1,0,8,0.0,0,Direct
2021-01-19,2,8,0,1,5,0,0.0,0.0,1,0,0,3,0.0,0,Organic Search
2021-01-19,1,8,1,1,3,0,0.0,0.0,0,1,0,3,0.0,0,Referral
2021-01-19,1,2,1,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-01-19,4,18,0,1,7,0,1359.0,1859.0,1,0,0,2,0.0,25.0,Display
2021-01-19,1,5,1,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-01-19,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.75,0,Organic Search
2021-01-19,1,6,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Referral
2021-01-19,1,3,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-01-19,1,6,1,1,3,0,0.0,0.0,0,1,0,3,0.0,0,Organic Search
2021-01-19,3,4,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-19,2,2,0,1,4,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2021-01-19,1,4,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-19,1,13,1,1,6,0,0.0,0.0,0,0,0,6,0.0,0,Paid Search
2021-01-19,1,10,1,1,9,0,0.0,0.0,0,1,0,9,0.0,0,Referral
2021-01-19,1,4,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Display
2021-01-19,1,5,1,1,3,0,0.0,0.0,0,1,0,3,0.0,0,Paid Search
2021-01-19,3,1,0,1,2,0,0.0,0.0,1,0,0,1,0.75,0,Organic Search
2021-01-19,1,6,1,1,3,0,0.0,0.0,0,0,0,3,0.0,0,Organic Search
2021-01-19,1,8,1,1,5,0,0.0,0.0,1,0,0,5,0.0,0,Organic Search
2021-01-19,1,7,1,1,3,0,0.0,0.0,0,1,0,3,0.0,0,Direct
2021-01-19,1,9,1,1,5,0,0.0,0.0,0,1,0,5,0.0,0,Organic Search
2021-01-19,1,4,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Paid Search
2021-01-19,1,9,1,1,9,0,0.0,0.0,0,0,0,9,0.0,0,Organic Search
2021-01-19,1,4,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Display
2021-01-19,1,5,1,1,4,0,0.0,0.0,0,0,0,4,0.0,0,Organic Search
2021-01-19,1,8,1,1,9,0,0.0,0.0,0,1,0,9,0.0,0,Paid Search
2021-01-19,1,6,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-19,3,5,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2021-01-19,4,5,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-19,1,6,1,1,2,0,0.0,0.0,1,1,0,2,0.0,0,Organic Search
2021-01-19,1,6,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Affiliates
2021-01-19,1,41,1,1,11,0,0.0,0.0,0,0,0,11,0.0,0,Organic Search
2021-01-19,1,5,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-01-20,1,14,1,1,30,0,0.0,0.0,0,1,0,30,0.0,0,Direct
2021-01-20,1,5,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Direct
2021-01-20,3,2,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-20,1,5,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-01-20,1,5,1,1,4,0,0.0,0.0,0,0,0,4,0.0,0,Organic Search
2021-01-20,1,11,1,1,9,0,0.0,0.0,0,1,0,9,0.0,0,Referral
2021-01-20,3,5,0,1,2,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2021-01-20,6,6,0,1,12,0,0.0,0.0,1,0,0,2,0.0,0,Direct
2021-01-20,1,7,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Organic Search
2021-01-20,1,6,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Organic Search
2021-01-20,1,9,1,1,5,0,0.0,0.0,1,1,0,5,0.0,0,Organic Search
2021-01-20,1,1,1,1,2,1,0.0,0.0,1,0,0,2,0.08,0,Direct
2021-01-20,1,7,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-01-20,1,1,1,1,2,1,0.0,0.0,1,0,0,2,0.08,0,Referral
2021-01-20,1,2,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,1,5,1,1,6,0,0.0,0.0,0,0,0,6,0.0,0,Organic Search
2021-01-20,3,4,0,1,4,0,0.0,0.0,1,1,0,2,0.0,0,Direct
2021-01-20,9,6,0,1,3,0,0.0,0.0,1,0,0,1,0.0,0,Display
2021-01-20,1,6,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2021-01-20,1,9,1,1,4,0,0.0,0.0,0,0,0,4,0.0,0,Referral
2021-01-20,1,3,1,1,6,0,0.0,0.0,1,0,0,6,0.0,0,Affiliates
2021-01-20,1,6,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-01-20,1,4,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-01-20,6,1,0,1,2,1,0.0,0.0,1,0,0,1,0.08,0,Direct
2021-01-20,1,6,1,1,12,0,0.0,0.0,0,0,0,12,0.0,0,Organic Search
2021-01-20,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.08,0,Organic Search
2021-01-20,1,5,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-01-20,1,4,1,1,2,0,0.0,0.0,1,0,0,2,0.0,0,Organic Search
2021-01-20,1,5,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Referral
2021-01-20,1,10,1,1,7,0,0.0,0.0,0,0,0,7,0.0,0,Organic Search
2021-01-20,1,5,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,1,6,1,1,3,0,0.0,0.0,0,0,0,3,0.0,0,Referral
2021-01-20,1,7,1,1,8,0,0.0,0.0,0,0,0,8,0.0,0,Organic Search
2021-01-20,1,6,1,1,19,0,0.0,0.0,1,1,0,19,0.0,0,Organic Search
2021-01-20,1,3,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-01-20,1,5,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Referral
2021-01-20,1,4,1,1,7,0,0.0,0.0,0,0,0,7,0.0,0,Direct
2021-01-20,1,4,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-01-20,1,13,1,1,11,0,0.0,0.0,0,0,0,11,0.0,0,Organic Search
2021-01-20,2,3,0,1,1,0,0.0,0.0,1,1,0,1,0.0,0,Referral
2021-01-20,3,5,0,1,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-01-20,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.08,0,Direct
2021-01-20,1,11,1,1,3,0,0.0,0.0,0,1,0,3,0.0,0,Affiliates
2021-01-20,1,4,1,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-20,1,20,1,1,14,0,0.0,0.0,0,0,0,14,0.0,0,Direct
2021-01-20,1,4,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Organic Search
2021-01-20,1,4,1,1,3,0,0.0,0.0,1,0,0,3,0.0,0,Direct
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Paid Search
2021-01-20,1,5,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Referral
2021-01-20,1,5,1,1,5,0,0.0,0.0,0,1,0,5,0.0,0,Organic Search
2021-01-20,2,6,0,1,54,0,0.0,0.0,1,0,0,27,0.0,0,Organic Search
2021-01-20,1,8,1,1,4,0,0.0,0.0,0,0,0,4,0.0,0,Organic Search
2021-01-20,1,2,1,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-01-20,2,2,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-01-20,3,3,0,1,18,0,0.0,0.0,1,0,0,6,0.0,0,Organic Search
2021-01-20,1,4,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Direct
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-01-20,1,8,1,1,5,0,0.0,0.0,1,1,0,5,0.0,0,Organic Search
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-01-20,2,3,0,1,3,0,0.0,0.0,1,0,0,2,0.0,0,Direct
2021-01-20,1,14,1,1,4,0,0.0,0.0,0,0,0,4,0.0,0,Organic Search
2021-01-20,2,2,0,1,1,0,0.0,0.0,1,1,0,1,0.0,0,Organic Search
2021-01-20,2,3,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2021-01-20,1,9,1,1,18,0,0.0,0.0,0,1,0,18,0.0,0,Organic Search
2021-01-20,1,8,1,1,6,0,0.0,0.0,0,0,0,6,0.0,0,Organic Search
2021-01-20,2,5,0,1,7,0,0.0,0.0,0,0,0,4,0.0,0,Organic Search
2021-01-20,2,4,0,1,4,0,0.0,0.0,1,1,0,2,0.0,0,Organic Search
2021-01-20,1,5,1,1,2,0,0.0,0.0,1,1,0,2,0.0,0,Organic Search
2021-01-20,2,4,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-20,2,2,0,1,27,0,0.0,0.0,1,0,0,14,0.0,0,Referral
2021-01-20,1,11,1,1,9,0,0.0,0.0,0,1,0,9,0.0,0,Organic Search
2021-01-20,1,6,1,1,13,0,0.0,0.0,0,0,0,13,0.0,0,Affiliates
2021-01-20,3,3,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Paid Search
2021-01-20,1,2,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,3,4,0,1,4,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-01-20,1,4,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Direct
2021-01-20,3,5,0,1,23,0,0.0,0.0,1,0,0,8,0.0,0,Referral
2021-01-20,6,3,0,1,2,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,1,7,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-01-20,2,2,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-01-20,1,4,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Referral
2021-01-20,1,3,1,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2021-01-20,3,1,0,1,2,1,0.0,0.0,1,0,0,1,0.08,0,Direct
2021-01-20,1,4,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Affiliates
2021-01-20,1,2,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-01-20,1,13,1,1,13,0,0.0,0.0,1,0,0,13,0.0,0,Organic Search
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Paid Search
2021-01-20,1,14,1,1,7,0,0.0,0.0,0,1,0,7,0.0,0,Affiliates
2021-01-20,3,4,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-20,1,5,1,1,6,0,0.0,0.0,0,0,0,6,0.0,0,Direct
2021-01-20,1,7,1,1,15,0,0.0,0.0,0,1,0,15,0.0,0,Direct
2021-01-20,1,1,1,1,2,1,0.0,0.0,0,1,0,2,0.08,0,Organic Search
2021-01-20,1,12,1,1,6,0,0.0,0.0,0,0,0,6,0.0,0,Referral
2021-01-20,2,3,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-20,1,5,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-01-20,2,1,0,1,2,1,0.0,0.0,0,1,0,1,0.08,0,Referral
2021-01-20,1,5,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Organic Search
2021-01-20,1,2,1,1,1,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2021-01-20,1,16,1,1,10,0,0.0,0.0,0,1,0,10,0.0,0,Referral
2021-01-20,53,1,0,1,2,1,0.0,0.0,1,0,0,1,0.08,0,Organic Search
2021-01-20,1,3,1,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-01-20,2,1,0,1,2,1,0.0,0.0,1,0,0,1,0.08,0,Organic Search
2021-01-20,2,2,0,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,4,4,0,1,2,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,1,5,1,1,7,0,0.0,0.0,1,0,0,7,0.0,0,Referral
2021-01-20,2,5,0,1,2,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Paid Search
2021-01-20,1,6,1,1,5,0,0.0,0.0,0,0,0,5,0.0,0,Organic Search
2021-01-20,1,16,1,1,9,0,0.0,0.0,1,0,0,9,0.0,0,Organic Search
2021-01-20,1,5,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Referral
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,2,7,0,1,2,0,0.0,0.0,1,1,0,1,0.0,0,Referral
2021-01-20,355,4,0,1,5,0,0.0,0.0,1,0,0,1,0.0,0,Paid Search
2021-01-20,2,4,0,1,3,0,0.0,0.0,1,0,0,2,0.0,0,Direct
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-01-20,1,11,1,1,3,0,0.0,0.0,0,0,0,3,0.0,0,Paid Search
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-01-20,1,4,1,1,2,0,0.0,0.0,0,1,0,2,0.0,0,Organic Search
2021-01-20,1,4,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2021-01-20,2,4,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-01-20,1,11,1,1,6,0,0.0,0.0,0,0,0,6,0.0,0,Organic Search
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,1,5,1,1,5,0,0.0,0.0,0,0,0,5,0.0,0,Organic Search
2021-01-20,1,3,1,1,4,0,0.0,0.0,0,0,0,4,0.0,0,Direct
2021-01-20,1,5,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-20,2,1,0,1,2,1,0.0,0.0,1,1,0,1,0.08,0,Organic Search
2021-01-20,1,10,1,1,4,0,0.0,0.0,0,1,0,4,0.0,0,Direct
2021-01-20,2,5,0,1,2,0,0.0,0.0,1,1,0,1,0.0,0,Direct
2021-01-20,3,3,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-01-20,1,3,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Organic Search
2021-01-20,1,5,1,1,4,0,0.0,0.0,0,0,0,4,0.0,0,Referral
2021-01-20,2,2,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Direct
2021-01-20,1,4,1,1,3,0,0.0,0.0,1,0,0,3,0.0,0,Organic Search
2021-01-20,1,9,1,1,7,0,0.0,0.0,0,0,0,7,0.0,0,Referral
2021-01-20,1,12,1,1,3,0,0.0,0.0,1,0,0,3,0.0,0,Organic Search
2021-01-20,3,7,0,1,23,0,0.0,0.0,1,0,0,8,0.0,0,Organic Search
2021-01-20,1,24,1,1,13,0,0.0,0.0,0,0,0,13,0.0,0,Direct
2021-01-20,2,3,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Affiliates
2021-01-20,1,13,1,1,6,0,0.0,0.0,0,1,0,6,0.0,0,Organic Search
2021-01-20,1,1,1,1,2,1,0.0,0.0,1,1,0,2,0.08,0,Organic Search
2021-01-20,2,5,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-20,1,2,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Referral
2021-01-20,2,5,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Referral
2021-01-20,3,3,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Paid Search
2021-01-20,1,4,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Direct
2021-01-20,1,5,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Affiliates
2021-01-20,1,5,1,1,3,0,0.0,0.0,0,0,0,3,0.0,0,Direct
2021-01-20,1,3,1,1,4,0,0.0,0.0,1,1,0,4,0.0,0,Organic Search
2021-01-21,1,4,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-01-21,1,1,1,1,2,1,0.0,0.0,0,0,0,2,0.77,0,Organic Search
2021-01-21,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Affiliates
2021-01-21,1,7,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Paid Search
2021-01-21,1,24,1,1,33,0,0.0,0.0,0,0,0,33,0.0,0,Paid Search
2021-01-21,11,9,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Paid Search
2021-01-21,1,4,1,1,11,0,0.0,0.0,0,0,0,11,0.0,0,Organic Search
2021-01-21,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Referral
2021-01-21,1,2,1,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Affiliates
2021-01-21,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Direct
2021-01-21,1,2,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-21,1,5,1,1,3,0,0.0,0.0,0,1,0,3,0.0,0,Organic Search
2021-01-21,4,4,0,1,2,0,0.0,0.0,1,0,0,1,0.0,0,Organic Search
2021-01-21,1,4,1,1,3,0,0.0,0.0,0,0,0,3,0.0,0,Paid Search
2021-01-21,1,3,1,1,1,0,0.0,0.0,0,0,0,1,0.0,0,Organic Search
2021-01-21,7,4,0,1,1,0,0.0,0.0,0,1,0,1,0.0,0,Direct
2021-01-21,3,4,0,1,1,0,0.0,0.0,1,0,0,1,0.0,0,Affiliates
2021-01-21,1,6,1,1,2,0,0.0,0.0,0,0,0,2,0.0,0,Paid Search
2021-01-21,1,5,1,1,3,0,0.0,0.0,1,0,0,3,0.0,0,Organic Search
2021-01-21,1,3,1,1,3,0,0.0,0.0,0,0,0,3,0.0,0,Organic Search
2021-01-21,2,1,0,1,2,1,0.0,0.0,1,0,0,1,0.77,0,Paid Search
2021-01-21,1,68,1,1,33,0,2676.0,3376.0,0,0,0,33,0.0,100.0,Direct
