ReviewDate,Comment_id,ReviewDesc,ReviewerName,Rating,product_name,Product_ids
2019-01-10,10318,"Thanks for the nice design. I love this Pika Pika.
",Sampath,5,Pikachu – I Choose You,17354
2018-12-13,10053,"Too expensive for a duvet, it's not really magical it's an ordinary musical duvet. You have to change the 4 batteries each month about for daily use. It creates a nice atmosphere but personally I find that the price and very excessive for the concept",Hruthik,2,BTS Amezing Carnation Carnival,15853
2019-03-27,10791,On the product cover has a sitting labrador.  It does not fit the labrador's paw! Image deceives well. ,jansi,2,BTS Pretty In Pink,15833
2019-07-02,13466,"excellent I love this homemade cake superb taste it was.
",varun,5,BTS Mixed Fresh Fruit Cake,6168
2019-03-28,10815,"I like dark chocolates. good service. thank you BTS team
",richaaa,5,BTS Dark Chocolate Magic Cake,6524
2018-12-10,9922,I did not receive the wall clock ,Latha,1,BTS Pineapple Awe,5882
2019-05-24,12214,"I always bought and no problem, but this comes yes, my products has not come so far ",raghava,1,Pikachu – I Choose You,17354
2019-03-12,10640,"Its a big surprise to my brother on his anniversary celebration from me. He surprised a lot. Good work and Good team
",yani,5,Helium 3 Anniversary Surprise,4721
2019-04-25,11301,"super surprise  for birtthday thanks  bts…
",veena,5,Blow Me Balloon Gift Box,34105
2019-05-07,11803,"great beautiful flowers.
",devender ,5,BTS Beautiful Pink Combination,17141
2018-12-06,9920,"Thanks for delivering fresh and beautiful flowers to us.
",Vishnu,5,BTS A BIG Affection N Love,15853
2019-04-22,11111,"They have great cakes for very reasonable prices given the quality. They were accommodating to my requests and they have a big range of frostings and cake flavours.
",mamatha,5,BTS Chocolate Truffle Cake,6168
2019-11-26,17403,"Very nice surprise
",Priyanka,5,Cabana At Home,18117
2019-06-29,13338,"superb taste and they designed it very well I ordered on sister birthday. 
",rashmi,5,BTS Heart Shaped Black Forest Cake,6558
2019-11-27,17697,"Like many other reviews, the item shuts itself off almost immediately each time after using only a few times.",Priyanka,1,Dead Cool – Chilling In Love,17362
2018-12-12,10014,"Super cake with a nice taste. Good service too.
",Koushal,5,BTS Vanilla Chocolate Cake,18128
2019-04-02,10851,"I love this chocolate flavour. good delivery. thank you, team.
",sandeep,5,BTS Chocolate Delight,5982
2018-12-13,10070,"Beautiful arrangement! My friend LOVED it!
",Narendra,5,BTS A BIG Affection N Love,15812
2018-12-26,10196,"The store fulfilled with the part of it, but the product did not deliver by the post office. I did dissatisfied ",Sunil,3,BTS Desirable Yellow Roses,15843
2019-03-02,10586,"Recommended, a Nice gift to order for your funny friend. I really liked. Thank you Bookthesurprise
",kusuma,5,Comical Love Cards,17375
2019-05-06,11735," I was very much pleased with the way he innovated various ideas for the event.
",geetha,5,Open Me Birthday Surprise,17691
2019-04-08,10939,"I surprised my grandfather with this cake on his birthday. thank you, team, for good delivery.
",Tharan,5,BTS Heart Chocolate Cake,6558
2019-02-18,10489,"This is too yummy. I love this cake. Nice service. 
",Karan,5,BTS Chocolate Fantasy Cake,5932
2019-05-27,12289,"i loved it a lot 
",supriya,5,I Love This Peeling – Let’s Stick Together,17223
2019-06-04,12605,Missed the bachelor's covered product. ,geethika ,1,Magnet Mémoire – Moments in Magnets,22886
2018-12-26,10200,"We bought this cuddled gift on the occasion of the birth of our little girl. Our children, my son and my beautiful daughter wanted to have it for Christmas if possible but we preferred to offer it before and they are very happy with it.",Vanisri,4,BTS Pretty In Pink,15833
2019-06-13,12867,"fresh flowers and great on time delivery 
",nani ,5,BTS Amezing Carnation Carnival,15853
2019-11-26,17217,"Amazing idea of surprise for kids.
",Priyanka,5,Surprise for Tiny Toddlers,17997
2019-05-28,12330,"nice delivery and superb flowers 
",ravi,5,BTS Perform My Love,15822
2019-04-24,11204,I bought a baby cushion takes a shower paid 100 now arrives an invoice of 75 reais I want to know who will give me back my money because with Americana you do not know where you complain of store junk ,kavitha,1,Supreme White Delicacy,5832
2019-07-06,13471,"I was really shocked with this gift and I felt happy with this awesome gift in affordable price
",kirti,5,The Magic Mirror!,18540
2019-05-07,11799,"i love the arrangement fantastic.
",rashmi,5,BTS Pretty In Pink,15833
2019-04-10,10976,"it was great experience i had never in my life .thanks alot to the team..
",Raghava,5,Surprise Visit to Orphanage – Bangalore,18186
2019-11-26,17230,"It was an amazing surprise well planned and implemented.
",Priyanka,5,Cheerful Raksha Bandhan Surprise,17798
2019-06-27,13256," .the surprise gifts are very fantastic nicely designed. I loved it a lot .
",raghava,5,You Are My Soymate,17368
2019-05-24,12214,"super lovely design 
",raghava,5,Pikachu – I Choose You,17354
2019-11-27,17712,"Superb idea. I loved it a lot
",Priyanka,5,Dedicate A Tree –  Go Green in Love!,18316
2019-06-13,12810,On the first day I used the product the same no longer worked. ,shiva,1,Germanium Birthday Surprise,15964
2019-04-26,11388,"superfine order for our friend anniversary the design was good the quality also good
",balu,5,Momentous Milestones,17229
2018-12-12,10012,Works very well but buying November 30 does not work anymore it is expensive for only 1 month of use really disappointed,Minusha,2,BTS Fruit Of Forest,6524
2018-12-12,10012,"Nice cake well prepared with fresh fruits. Good service
",Minusha,5,BTS Fruit Of Forest,5932
2019-11-26,17459,has passed the delivery time and I have not received the order yet ,Priyanka,1,BTS Charm,15838
2019-03-28,10813,Came missing product  I bought 2 curtains and only came 1  When you solve the problem I change my evaluation. ,sana,1,BTS Mixed Fresh Fruit Cake,6524
2019-04-09,10946,"Such a Nice cake. When I order I really don’t this much delicious it was. Thank you for giving us such a nice experience with freshly baked cake. I would like to collaborate the number of times.
",Varshini,5,Supreme White Delicacy,5832
2019-02-11,10461,"Good service with perfect on-time delivery.
",Trishika,5,BTS Chocolate Truffle Cake,6168
2019-03-13,10649,"good work. good delivery. I gifted to my sister. she felts very happily and  yummy tasty
",buddy,5,BTS Chocolate Truffle Cake,6066
2019-02-18,10489,"This is too yummy. I love this cake. Nice service. 
",Karan,5,BTS Chocolate Fantasy Cake,6752
2018-12-29,10226,"It’s really new to see and the certificate design looking nice. Thanks
",Vishnu,5,Comic Friendship Contract,17192
2019-06-27,13216,"good in time delivery. with best reasonable rates !!
",mamtha ,5,BTS Charming Red Roses,15822
2019-04-22,11137,"Overall the flowers were nice and it was really convenient to be able to get them delivered the next day.
",bharghav,5,BTS Beautiful Pink Combination,15863
2019-11-27,17792,"Fantastic gift
",Priyanka,5,Crazy Sibling Award,18710
2019-06-27,13193,"the cake was a fantastic design and taste.amazing money worth.
",swetha ,5,Germanium Birthday Surprise,15964
2019-02-20,10501,"Thanks for delivering Fresh flowers. We are happy with your service.
",Lathika,5,BTS Amezing Carnation Carnival,15817
2019-07-02,13466,"excellent I love this homemade cake superb taste it was.
",varun,5,BTS Mixed Fresh Fruit Cake,15894
2019-07-01,13408,"fantastic good gift it was.nice design 
",harsha,5,Photo Film Book,18111
2018-12-12,10013,"I like this designer Chocolate cake and your service is too good. 
",Sree,5,BTS Chocolate Fantasy Cake,5982
2019-03-11,10634,"very good idea. keep rocking. 
",saji,5,All Veg – You Are Always Mine,17562
2018-12-13,10062,Don't work anymore I'm disgusted. We hear more the sound of the engine than the heartbeat.,Saritha,1,BTS Lovely Pink,15863
2019-03-26,10754,"I never expect this. it is so funny but I felt very panic. I never forget this surprise from my sister. thank you team good work
",krishna kumari,5,Horse-Trekking,18276
2018-12-13,10046,"Flower bouquet which you delivered is extremely awesome. Thank you for your excellent service.
",Ramakrishna,5,BTS Beautiful Pink Combination,15863
2019-04-24,11222,"fast delivery the flowers was fresh 
",geetha ,5,BTS Perform My Love,15812
2019-04-17,11085,"The gift was perfect. Totally the gift was very good .
",goutam,5,Photo Film Book,17507
2019-06-13,12809,"we felt very happy with the surprise. superb great  
",harsha ,5,Painite Anniversary Surprise,4835
2019-03-22,10723,"its awesome surprise to share our feelings through this. I surprised to tell something to someone. they felt very happy with this. I loved it. thank you team
",sabhitha,5,Avion Joy Ride Surprise,16519
2019-04-03,10876,"we celebrate my daughters birthday. she likes the butterscotch flavour. we order for her and friends. nice delivery
",vijay,5,BTS Butterscotch delight,6558
2019-06-15,13028,"superb I love these cards. excellently written
",harini,5,Romantic Love Contract,34905
2018-12-26,10197,"My sister, the recipient of the flowers said the flowers were gorgeous and so would recommend and definitely use again.
",Sagar,5,BTS Beautiful Pink Combination,17141
2019-05-07,11789,"fresh flowers nice delivery on time. 
",madhu,5,BTS A BIG Affection N Love,15812
2019-04-08,10940,"very tasty. good delivery and timing. I like this cake and flavour
",Tejas,5,BTS Mixed Fresh Fruit Cake,6362
2018-12-06,9904,"Thanks for delivering a nice bouquet at midnight. We like your service.
",Krishna,5,BTS Amezing Carnation Carnival,15817
2018-12-13,10062,"Good product, however, on the site I thought it was much bigger, but it's good. I recommend... ",Saritha,3,BTS Lovely Pink,15838
2018-12-21,10186,"I got a wrong product at a week. I accepted but the value of the product delivered is lower. I asked for reimbursement but so far nothing, 9 days ago ",Lochan,1,BTS Butterscotch delight,15894
2019-11-26,17224,"Great surprise
",Priyanka,5,Surprise for Awesome Pals,18551
2019-11-27,17770,"Nice product
",Priyanka,5,All About Behen – Frame,18623
2019-04-26,11392,"outstanding gift idea. really good we order for my brothers anniversary they felt very happy 
",harshitha,5,Mosaic Photo Art,17255
2019-04-24,11243,"i gift was super i loved alot
",jashwanth,5,Jar Of Nothing,17396
2019-04-08,10942,"nice bouquet. perfect delivery. Good work
",harini priya,5,BTS Charming Red Roses,15873
2018-12-10,9940,"Too good at the taste and their service is too good. Thanks for the whole team.
",Rajesh,5,BTS Blueberry Cake,6100
2019-04-10,10964," Nice design. Thank you, guys. it was good. i enjoyed alot . I will update the pictures after the party .
",swetha,5,Blow Me Balloon Gift Box,18102
2019-02-20,10509,"Flowers are extremely super. Nice service
",Bhupal,5,BTS Perfect Charm Bouquet,17141
2019-04-22,11158,"product was fresh and a new exciting idea seethrough box of roses, I thought I would never do anything other than a traditional, bunch,” Hassle free experience. Friendly service and flowers delivered promptly.
",chandu,5,BTS Wonderful Twenty,15833
2019-06-27,13268,"super gift. i presented this gift to make him surprise on his birthday. 
",kavitha ,5,Photo Film Book,22897
2019-07-08,13505,"i have ordered for my husband birthday.And all the gifts are very much good .
",NAVEEN,5,Open When You Feel,18509
2019-04-17,11087,"I was worried the pictures would not come out well but it was better than expected!! So perfect! This has always been my go-to place for anything personal! Thank you!!!!
",sindu,5,Photo In a Jar,22943
2019-02-11,10460,"I love this cake a lot. Nice customer service.
",Sameer,5,BTS Dark Chocolate Magic Cake,6100
2019-03-19,10699,"I love this flavour. good delivery. thank you, team.
",pavani,5,BTS Vanilla Chocolate Cake,15833
2019-02-18,10494,"The gift is a very nice sleeping aid. The music is very pleasant, for my feeling much more relaxing than with similar articles. The following things are striking: - The buttons for switching on are behind a Velcro fastener. When you open this one is very loud. Very sad that there is no other solution here (zip, remote control). - The music runs only 30 minutes, which I feel as something short. If you want to turn on the music again, it is very loud as described above. Here would be a timer of advantage, which you can set yourself. - The motor for the abdominal movements is a bit loud. With sensitive children this can certainly also be very annoying. If you don't mind these aspects, you will find a great sleeping aid for your child here!",Ashwanth,4,BTS Butterscotch delight,6558
2019-04-26,11337,"i love blueberry cake. the taste was incredible
",chandra,5,BTS Blueberry Cake,15894
2019-11-27,17869,"I ordered this card on friendship day to surprise my friend. She really liked it. I also loved the card.
",Priyanka,5,Happy Friendship Day Card,18752
2018-12-17,10104,"Perfect on-time delivery. And flowers are fresh too. Thank you
",Niranjan,5,BTS A BIG Affection N Love,15812
2018-12-13,10044,"Thanks for delivering such a well-designed cake for us. Good service.
",Tony,5,BTS Heart Shaped Black Forest Cake,18282
2019-02-12,10472,"The company took 5 days to issue the invoice and send the product, from confirmation of payment. It is a long time. For product screening, it is close and should be delivered shortly. ",Kotesh,1,BTS Charm,15827
2019-02-25,10560,"This was the best gift for my birthday. One of my friends ordered it for me.  We are so happy with the gift. Nice greeting card.
",Sampath,5,Blow Me – Birthday Surprise,17702
2019-01-11,10341,"Cute gift, I found the breathing sounds a bit too loud, so I turned them off. Otherwise a nice music box.",Pranthi,3,Pikachu – I Choose You,17354
2019-06-14,12922," .the surprise gifts are very fantastic. I loved it a lot 
",vamshi,5,Photo Film Book,18111
2019-06-21,13144,"I was treated to dinner for my birthday. It was really a fun treat.good it exceed my expectation and they did fantastic job.thanks to bts ….
",prakash,5,Exotic Rooftop Candle Light Dinner,18447
